customer_id,full_name,national_id_hash,passport_id_hash,date_of_birth,birth_country,birth_city,nationality,residency_country,residency_city,phone_number,email,occupation,employer_name,onboarding_date,account_open_date,account_status,kyc_level,customer_type,monthly_income_try,current_debt_try,pep_flag,sanctions_flag,watchlist_flag
C000089,Liam Martin,95cd6bd0f9f5c59ef8a0,f4c2b3a29015d6e4d3bf,1989-07-16,AE,Dubai,AE,AE,Dubai,+799314420677,liam.martin.801@mail.com,Doctor,Nova Enerji AS,2024-07-12,2024-08-08,ACTIVE,BASIC,INDIVIDUAL,103934,692541,0,0,0
C000090,Buse Kaya,a78955db9452d56a15de,3b72d82149f929830fdd,2003-08-05,TR,Izmir,TR,TR,Istanbul,+905678708835,buse.kaya.55@mail.com,Accountant,Mavi Enerji Grup,2019-03-18,2019-04-13,REVIEW,BASIC,INDIVIDUAL,74389,38778,0,0,0
C000091,Sofia Aliyev,f75f300126c41fd12746,cc1e8384ba10c57c7585,1963-11-11,RU,Moscow,NL,NL,Amsterdam,+546358289724,sofia.aliyev.407@mail.com,Student,Atlas Enerji Grup,2021-01-16,2021-03-07,ACTIVE,BASIC,INDIVIDUAL,10889,58186,0,0,0
C000092,Zeynep Arslan,28900ceef33f26c72c02,c9168382a04dd802f9a0,2001-05-06,TR,Istanbul,TR,TR,Konya,+905065939811,zeynep.arslan.830@mail.com,Teacher,Atlas Lojistik Grup,2020-09-23,2020-09-30,ACTIVE,ENHANCED,INDIVIDUAL,35972,65669,0,0,0
C000093,Zeynep Sahin,659a5448917ee5aef4b3,185df26dd07b66047028,2004-12-25,TR,Izmir,TR,TR,Gaziantep,+905189884808,zeynep.sahin.459@mail.com,Doctor,Liman Ticaret Grup,2024-11-05,2024-12-06,ACTIVE,STANDARD,INDIVIDUAL,164064,359173,0,0,0
C000094,Elif Demir,6309c0942817ba021099,843e2322e37c3b0499cf,2000-11-22,TR,Adana,TR,TR,Bursa,+905575126725,elif.demir.472@mail.com,Accountant,Anadolu Teknoloji Ltd,2023-04-26,2023-05-26,ACTIVE,STANDARD,INDIVIDUAL,46989,145638,0,0,0
C000095,Fatma Yildiz,adda6c36feacfef461e2,b9be80fc01211b9b2f7c,1962-01-08,TR,Antalya,TR,TR,Trabzon,+905977967802,fatma.yildiz.698@mail.com,Teacher,Delta Lojistik Holding,2018-08-23,2018-09-07,ACTIVE,ENHANCED,INDIVIDUAL,50822,189746,0,0,0
C000096,Yusuf Yilmaz,f5e00dca03cd80c0ca52,e520ece3c31c9208ac6c,1996-06-21,TR,Ankara,TR,TR,Bursa,+905614864258,yusuf.yilmaz.907@mail.com,Accountant,Nova Teknoloji Ltd,2022-12-20,2023-01-16,ACTIVE,ENHANCED,INDIVIDUAL,58641,109166,0,0,0
C000097,Elif Yilmaz,45693659f44072eff864,0775c1935af75037dd09,1970-01-14,TR,Gaziantep,TR,TR,Bursa,+905096530337,elif.yilmaz.201@mail.com,Retired,Nova Ticaret Ltd,2021-03-28,2021-05-21,ACTIVE,STANDARD,INDIVIDUAL,42140,294834,0,0,0
C000098,Sofia Schmidt,9d786e05348e2dbc9f5f,b44cf0b034f7757dcdac,1978-10-17,RU,Moscow,AE,AE,Dubai,+499985471810,sofia.schmidt.936@mail.com,Nurse,Zen Saglik AS,2022-10-10,2022-11-23,ACTIVE,STANDARD,INDIVIDUAL,61736,169248,0,0,0
C000099,Mert Acar,d9234075cdf67234a376,51432fa39a315145bbbd,1974-06-21,TR,Gaziantep,TR,TR,Adana,+905319527129,mert.acar.306@mail.com,Retired,Mavi Lojistik Grup,2018-10-16,2018-10-24,ACTIVE,STANDARD,INDIVIDUAL,12699,3372,0,0,0
C000100,Mark Brown,e114d31a1546a44d17fc,3c391149c7212793cad5,2000-02-15,NL,Amsterdam,RU,TR,Konya,+905912949297,mark.brown.610@mail.com,Small Business Owner,Liman Enerji AS,2024-10-15,2024-10-16,ACTIVE,BASIC,INDIVIDUAL,140149,252872,0,0,0
C000101,Mert Karaca,ffcacc8cbb12ebc1f06f,57e25f756febdb81245f,1987-07-23,TR,Istanbul,TR,TR,Adana,+905494314688,mert.karaca.889@mail.com,Sales Specialist,Zen Teknoloji Ltd,2024-01-06,2024-01-17,ACTIVE,BASIC,INDIVIDUAL,36433,211840,0,0,0
C000102,Veli Polat,5ff66b6c0fc0468d3f15,690fea98c68753f8cfc9,1961-06-23,TR,Kayseri,TR,TR,Trabzon,+905819574343,veli.polat.265@mail.com,Accountant,Liman Danismanlik Ltd,2022-08-12,2022-08-29,ACTIVE,ENHANCED,INDIVIDUAL,74554,429127,0,0,0
C000103,Mert Ozdemir,d08a7535b0800e856833,c5820980345608744eba,1992-02-12,TR,Bursa,TR,TR,Adana,+905328944434,mert.ozdemir.300@mail.com,Doctor,Anadolu Ticaret AS,2020-12-07,2021-01-04,ACTIVE,STANDARD,INDIVIDUAL,143719,305411,0,0,0
C000104,Mark Miller,c84c56d55c6ce7daf3cc,d842f5820e35f017bd26,1963-04-20,DE,Munich,GB,TR,Kayseri,+905208272160,mark.miller.23@mail.com,Freelancer,Anadolu Yazilim Grup,2021-03-18,2021-04-18,ACTIVE,BASIC,INDIVIDUAL,28985,14165,0,0,0
C000105,Omar Rossi,e8852be0922043bac270,327c98efdb390058d7df,1998-10-23,GB,Manchester,NL,NL,Amsterdam,+915495537371,omar.rossi.803@mail.com,Retired,Anadolu Danismanlik AS,2023-01-25,2023-03-10,ACTIVE,STANDARD,INDIVIDUAL,34160,73332,0,0,0
C000106,Elif Aslan,53b2336cce331832718f,42591546ee9bbcb01341,1961-12-15,TR,Konya,TR,TR,Antalya,+905641367325,elif.aslan.823@mail.com,Teacher,Global Ticaret AS,2019-12-06,2019-12-24,ACTIVE,STANDARD,INDIVIDUAL,54434,375679,0,0,0
C000107,Elena Rossi,0aff377928c55471e2ce,1d83b86cb602ccbf14df,1958-01-14,AE,Dubai,GB,GB,London,+447212939087,elena.rossi.522@mail.com,Accountant,Delta Saglik AS,2018-07-08,2018-08-28,DORMANT,BASIC,INDIVIDUAL,55377,358037,0,0,0
C000108,Ali Aksoy,93623ff25bdd93d63b55,a7b5008f5744aa57d27b,1961-10-14,TR,Izmir,TR,TR,Kayseri,+905256436974,ali.aksoy.625@mail.com,Retired,Mavi Lojistik AS,2021-09-15,2021-10-22,ACTIVE,STANDARD,INDIVIDUAL,43037,159664,0,0,0
C000109,Emir Cetin,1409f3ded9a98b61b6de,6068b247743bfa14dc16,1996-11-10,TR,Trabzon,TR,TR,Kayseri,+905026706686,emir.cetin.627@mail.com,Software Engineer,Zen Teknoloji Holding,2024-02-27,2024-03-23,ACTIVE,STANDARD,INDIVIDUAL,97837,244504,0,0,0
C000110,Buse Yilmaz,426ff6cee43a98aea66a,2a592e664d7e4dc3325c,1968-02-05,TR,Istanbul,TR,TR,Adana,+905932839967,buse.yilmaz.207@mail.com,Sales Specialist,Zen Saglik AS,2022-04-14,2022-05-02,ACTIVE,BASIC,INDIVIDUAL,43055,121925,0,0,0
C000111,Veli Acar,dd4291ffbe897d79dc16,ae9fc7c30020dac9c01b,1981-01-17,TR,Izmir,TR,TR,Antalya,+905339042020,veli.acar.378@mail.com,Teacher,Anadolu Saglik AS,2023-06-17,2023-07-08,ACTIVE,STANDARD,INDIVIDUAL,50402,316129,0,0,0
C000112,Mehmet Yildiz,28f6fab5d2363bedf16b,a0500916b764eee3ca7d,1959-08-16,TR,Konya,TR,TR,Istanbul,+905996959557,mehmet.yildiz.69@mail.com,Small Business Owner,Zen Lojistik Grup,2024-06-01,2024-07-23,ACTIVE,STANDARD,INDIVIDUAL,129830,873965,0,0,0
C000113,Omer Bulut,7ef6b6f9f39006a42e1a,4dae827b6cb0f0e29af1,1988-10-05,TR,Antalya,TR,TR,Gaziantep,+905013389633,omer.bulut.691@mail.com,Student,Delta Insaat AS,2024-01-20,2024-01-25,ACTIVE,STANDARD,INDIVIDUAL,16785,17267,0,0,0
C000114,Kerem Bulut,7a565c21319bddd12d1d,cff598fb764c8a13b601,1964-08-22,TR,Bursa,TR,TR,Ankara,+905257581750,kerem.bulut.907@mail.com,Small Business Owner,Liman Ticaret Ltd,2018-02-05,2018-02-24,ACTIVE,STANDARD,INDIVIDUAL,169016,915614,0,0,0
C000115,Mert Ozdemir,1ea0b6530ff195977498,f53bc0d96e43de47831c,2000-07-23,TR,Antalya,TR,TR,Kayseri,+905187786835,mert.ozdemir.478@mail.com,Student,Atlas Lojistik Grup,2021-08-02,2021-09-04,ACTIVE,ENHANCED,INDIVIDUAL,15088,85750,0,0,0
C000116,Ahmet Yildiz,7a5ec911a8ef08aa6661,95275cf986070e5ab929,1988-02-27,TR,Ankara,TR,TR,Antalya,+905075787677,ahmet.yildiz.402@mail.com,Accountant,Anadolu Danismanlik AS,2018-12-26,2019-02-09,ACTIVE,STANDARD,INDIVIDUAL,84018,102707,0,0,0
C000117,David Ivanov,e159f2482b72dcf21591,dea0e42222a24841f15c,1994-03-15,GB,London,DE,DE,Berlin,+491719415976,david.ivanov.383@mail.com,Sales Specialist,Nova Insaat Ltd,2022-11-08,2022-11-11,ACTIVE,STANDARD,INDIVIDUAL,47297,16203,0,0,0
C000118,Fatma Kilic,26d7de4265d4843056c2,90701cb36c25dbc4856e,1975-05-28,TR,Istanbul,TR,TR,Izmir,+905969730074,fatma.kilic.600@mail.com,Student,Liman Danismanlik Ltd,2018-03-20,2018-04-14,ACTIVE,BASIC,INDIVIDUAL,15615,98640,0,0,0
C000119,Fatma Kilic,d661181e354fc2e8987f,ec3c29402cd0bff7a188,1974-04-08,TR,Konya,TR,TR,Istanbul,+905695684940,fatma.kilic.65@mail.com,Retired,Global Saglik Ltd,2020-09-09,2020-10-19,ACTIVE,STANDARD,INDIVIDUAL,27100,152636,0,0,0
C000120,Artem Martin,82e661e0ea26d69a86c2,a3a48506c93d548bd2a0,1995-08-28,RU,Moscow,NL,NL,Amsterdam,+787612900363,artem.martin.190@mail.com,Freelancer,Nova Yazilim Ltd,2021-11-05,2021-11-11,ACTIVE,STANDARD,INDIVIDUAL,51205,293658,0,0,0
C000121,Derya Celik,22453f4ee0f3895f1784,77e0910e9ec774dce3b9,2005-02-02,TR,Antalya,TR,TR,Bursa,+905788018012,derya.celik.803@mail.com,Sales Specialist,Liman Insaat Grup,2019-02-02,2019-04-02,ACTIVE,BASIC,INDIVIDUAL,60570,62540,0,0,0
C000122,Veli Arslan,c35e16502be82c8c1cd9,e38239edb9eac3d2c60d,1969-07-27,TR,Antalya,TR,TR,Trabzon,+905983951490,veli.arslan.971@mail.com,Doctor,Mavi Teknoloji Holding,2024-06-11,2024-07-26,ACTIVE,STANDARD,INDIVIDUAL,102999,115335,0,0,0
C000123,Elena Ivanov,2526915b9497cacc92b8,8f5ac0e9a6db9da8b9fe,1984-06-08,NL,Amsterdam,NL,NL,Amsterdam,+499812103953,elena.ivanov.397@mail.com,Teacher,Nova Insaat Holding,2018-10-03,2018-10-26,ACTIVE,STANDARD,INDIVIDUAL,49781,280126,0,0,0
C000124,Sofia Garcia,87805482cfb4953f589f,7eebd737723c9f1fbc1f,1995-07-22,SA,Riyadh,AE,AE,Dubai,+575208620449,sofia.garcia.600@mail.com,Sales Specialist,Mavi Saglik Holding,2022-11-08,2022-12-04,ACTIVE,STANDARD,INDIVIDUAL,50352,259229,0,0,0
C000125,Kerem Acar,ffeecb52d7dae87b595c,8893022cdfc24b548a65,1980-06-15,TR,Ankara,TR,TR,Ankara,+905902241300,kerem.acar.867@mail.com,Student,Atlas Yazilim Holding,2019-10-15,2019-10-29,ACTIVE,BASIC,INDIVIDUAL,9596,61193,0,0,0
C000126,Ayse Kaya,630586050df1e80e0700,80d8dddded587646a5cc,1962-02-01,TR,Istanbul,TR,TR,Kayseri,+905821781539,ayse.kaya.209@mail.com,Retired,Atlas Teknoloji Grup,2018-08-18,2018-09-17,ACTIVE,BASIC,INDIVIDUAL,29568,177849,0,0,0
C000127,Veli Polat,55c96ce5d4504d26cbf7,4881e7b3f54179b4a3da,2000-05-26,TR,Gaziantep,TR,TR,Bursa,+905861709568,veli.polat.278@mail.com,Software Engineer,Mavi Lojistik Holding,2024-09-18,2024-10-26,ACTIVE,BASIC,INDIVIDUAL,95014,189796,0,0,0
C000128,Omer Demir,d02c0e01ed4b3bea4cdf,8b39d4f7cabeb0fab295,1965-07-11,TR,Izmir,TR,TR,Bursa,+905596913464,omer.demir.592@mail.com,Student,Liman Ticaret Ltd,2021-10-21,2021-12-19,ACTIVE,STANDARD,INDIVIDUAL,8706,6878,0,0,0
C000129,Can Ucar,992307bea4a47aa46ea0,f0c5bde356a5915de6d3,1989-09-08,TR,Gaziantep,TR,TR,Bursa,+905529124095,can.ucar.76@mail.com,Retired,Atlas Saglik Ltd,2024-02-18,2024-04-16,ACTIVE,ENHANCED,INDIVIDUAL,42123,268137,0,0,0
C000130,Yusuf Acar,2572d892ba47670e670d,4c3b532f3aaf8122bab8,1999-06-19,TR,Istanbul,TR,TR,Ankara,+905907823499,yusuf.acar.654@mail.com,Retired,Delta Lojistik Holding,2021-03-06,2021-03-22,ACTIVE,STANDARD,INDIVIDUAL,31905,210038,0,0,0
C000131,Buse Cetin,76a1d068d933a7f7eacf,6a9d9d4e4d940b58973a,1965-08-23,TR,Bursa,TR,TR,Adana,+905343642942,buse.cetin.250@mail.com,Teacher,Anadolu Teknoloji Holding,2023-05-28,2023-07-02,ACTIVE,BASIC,INDIVIDUAL,45804,309444,0,0,0
C000132,Asli Cetin,0eb5625af014e9ef3ad7,142892274f37264a65b9,1962-12-04,TR,Konya,TR,TR,Konya,+905018637553,asli.cetin.207@mail.com,Sales Specialist,Atlas Ticaret AS,2018-04-04,2018-05-07,ACTIVE,BASIC,INDIVIDUAL,72813,51507,0,0,0
C000133,Ayse Polat,d8bf3a7b58d225036215,e52b8eff16b9d5437d96,1967-11-03,TR,Gaziantep,TR,TR,Trabzon,+905098229349,ayse.polat.334@mail.com,Accountant,Zen Teknoloji Holding,2024-11-20,2024-11-25,ACTIVE,STANDARD,INDIVIDUAL,37090,80622,0,0,0
C000134,Elif Aslan,9b228f75aa4b36945782,67e821e585654034a67c,1960-09-11,TR,Bursa,TR,TR,Ankara,+905076057839,elif.aslan.61@mail.com,Small Business Owner,Liman Teknoloji AS,2019-02-04,2019-03-08,ACTIVE,STANDARD,INDIVIDUAL,40842,224173,0,0,0
C000135,Veli Celik,16b5587a26334ea1507b,455db08826eb805f0f31,1997-11-12,TR,Istanbul,TR,TR,Istanbul,+905906413789,veli.celik.415@mail.com,Teacher,Liman Yazilim AS,2024-12-04,2024-12-22,ACTIVE,BASIC,INDIVIDUAL,51214,231299,0,0,0
C000136,Ivan Hussein,2f4b3e1195834852926c,04e76ba5c1b9a4745123,1992-11-13,GB,London,AZ,AZ,Baku,+994749954363,ivan.hussein.288@mail.com,Student,Nova Saglik AS,2020-05-03,2020-06-25,ACTIVE,STANDARD,INDIVIDUAL,22008,44471,0,0,0
C000137,Derya Bulut,d68e9dca781f533a5a0c,47096ba1c4f71e181eab,1992-07-12,TR,Adana,TR,TR,Gaziantep,+905958816957,derya.bulut.128@mail.com,Sales Specialist,Mavi Yazilim Holding,2020-01-06,2020-02-14,ACTIVE,STANDARD,INDIVIDUAL,39062,50048,0,0,0
C000138,Can Karaca,b53c769a28209a5b6b4a,e89db7df3acf67d410ae,1981-07-15,TR,Trabzon,TR,TR,Gaziantep,+905813254599,can.karaca.903@mail.com,Retired,Delta Teknoloji AS,2023-11-13,2024-01-05,ACTIVE,ENHANCED,INDIVIDUAL,35214,64509,0,0,0
C000139,Sara Petrov,49da03072e9b9f414a09,c21ceb370e7be291f846,1997-02-23,DE,Berlin,AE,AE,Dubai,+798026680447,sara.petrov.193@mail.com,Doctor,Atlas Enerji Grup,2024-06-08,2024-07-16,ACTIVE,ENHANCED,INDIVIDUAL,117531,613773,0,0,0
C000140,Can Kilic,988045e97ef1b49d3152,87469bb6956ed4ed5400,1972-12-03,TR,Konya,TR,TR,Adana,+905595326538,can.kilic.669@mail.com,Retired,Delta Danismanlik Grup,2024-02-06,2024-03-23,ACTIVE,STANDARD,INDIVIDUAL,29644,87609,0,0,0
C000141,Asli Cetin,5177d6cc1e0dfb33490c,5fed9927b62e47102e6a,1987-07-14,TR,Ankara,TR,TR,Trabzon,+905213061478,asli.cetin.305@mail.com,Teacher,Global Lojistik Ltd,2020-08-09,2020-09-22,ACTIVE,STANDARD,INDIVIDUAL,52233,216098,0,0,0
C000142,Can Celik,5fb5ffbbde9d63cce87d,16b5f9e4da43f153b3d2,1998-11-15,TR,Istanbul,TR,TR,Gaziantep,+905328735306,can.celik.28@mail.com,Small Business Owner,Anadolu Ticaret AS,2024-12-08,2025-01-11,ACTIVE,BASIC,INDIVIDUAL,173903,598571,0,0,0
C000143,Mark Garcia,95b55cc9aa6456f1ac7a,d1e6323006eaa99b9eaa,1966-03-05,DE,Berlin,RU,TR,Antalya,+905789282758,mark.garcia.448@mail.com,Freelancer,Anadolu Lojistik Holding,2019-08-15,2019-10-06,ACTIVE,BASIC,INDIVIDUAL,26334,155539,0,0,0
C000144,Derya Demir,723acb27da3cad46a413,e9a152161b00a424081e,1977-03-17,TR,Bursa,TR,TR,Istanbul,+905847653073,derya.demir.388@mail.com,Retired,Global Danismanlik Grup,2021-03-15,2021-04-16,ACTIVE,STANDARD,INDIVIDUAL,18449,105346,0,0,0
C000145,Ayse Ucar,21fe9d3a039eaff23502,bf80c01a7e4113a9c7a6,1996-06-10,TR,Antalya,TR,TR,Antalya,+905667150654,ayse.ucar.332@mail.com,Freelancer,Zen Ticaret AS,2021-11-27,2022-01-14,ACTIVE,ENHANCED,INDIVIDUAL,107886,420817,0,0,0
C000146,Hassan Ivanov,1902adb38975c8578b80,a312299c9ea77d43e61c,1994-11-22,DE,Berlin,AZ,AZ,Baku,+994576616337,hassan.ivanov.625@mail.com,Teacher,Anadolu Ticaret Grup,2021-06-18,2021-06-22,ACTIVE,STANDARD,INDIVIDUAL,38287,54712,0,0,0
C000147,Deniz Cetin,3655555042f60d7f8df1,9325a8fc7766070c3367,2003-04-25,TR,Kayseri,TR,TR,Ankara,+905476761875,deniz.cetin.277@mail.com,Student,Mavi Teknoloji Holding,2019-10-10,2019-11-27,ACTIVE,BASIC,INDIVIDUAL,23565,114119,0,0,0
C000148,Veli Dogan,a95ea333e45544ed0f0a,dd1fdce40738948871c7,1966-08-19,TR,Bursa,TR,TR,Trabzon,+905866801815,veli.dogan.818@mail.com,Accountant,Global Teknoloji Grup,2018-08-25,2018-10-10,ACTIVE,ENHANCED,INDIVIDUAL,83039,498178,0,0,0
C000149,Veli Yilmaz,4261d6dcb8a89e8206b8,b9d4361ba6994632f6e1,1962-07-19,TR,Bursa,TR,TR,Ankara,+905238290855,veli.yilmaz.548@mail.com,Student,Global Ticaret AS,2023-09-17,2023-10-12,ACTIVE,STANDARD,INDIVIDUAL,7337,38023,0,0,0
C000150,Emir Celik,6630511849b8bc24bc1c,13f338ccdf4157715749,1980-02-23,TR,Izmir,TR,TR,Antalya,+905881315480,emir.celik.188@mail.com,Accountant,Mavi Teknoloji Grup,2018-10-05,2018-12-04,ACTIVE,STANDARD,INDIVIDUAL,58143,40159,0,0,0
C000151,Derya Ucar,15aee2f5f537d8dee440,7a6b262d13647aa82c23,1992-11-28,TR,Izmir,TR,TR,Ankara,+905259138215,derya.ucar.833@mail.com,Sales Specialist,Zen Ticaret Grup,2023-04-18,2023-05-20,ACTIVE,STANDARD,INDIVIDUAL,50445,196792,0,0,0
C000152,Yusuf Cetin,dcdde9c4e1388d9b33ce,e26c12afef875a41e1b1,1977-05-05,TR,Gaziantep,TR,TR,Istanbul,+905541644058,yusuf.cetin.534@mail.com,Nurse,Mavi Lojistik Holding,2024-10-11,2024-10-28,ACTIVE,STANDARD,INDIVIDUAL,35500,29745,1,0,0
C000153,Ece Kaya,4ac4b4c23877d6f61964,c90916153b10a2dfef4b,1989-12-19,TR,Izmir,TR,TR,Istanbul,+905824455157,ece.kaya.621@mail.com,Freelancer,Zen Enerji Holding,2024-12-16,2025-01-18,ACTIVE,STANDARD,INDIVIDUAL,49998,330171,0,0,0
C000154,Omar Rossi,409d1c0dfa699386e8d1,ba285c60d469642c8cbe,2002-07-15,AE,Dubai,DE,TR,Konya,+905692359421,omar.rossi.580@mail.com,Retired,Liman Lojistik Grup,2018-03-17,2018-04-19,ACTIVE,STANDARD,INDIVIDUAL,35535,180459,0,0,0
C000155,Veli Celik,4ab619ab2c48cac22d51,1c88f32dc0c34d3d58a2,1959-02-12,TR,Istanbul,TR,TR,Adana,+905682766369,veli.celik.758@mail.com,Student,Delta Saglik Ltd,2024-02-10,2024-04-07,ACTIVE,STANDARD,INDIVIDUAL,5230,2201,0,0,0
C000156,Mehmet Kilic,46089a5f1025f1cae01d,dd38880b7f428cf400ea,1991-09-08,TR,Ankara,TR,TR,Bursa,+905414158987,mehmet.kilic.598@mail.com,Software Engineer,Global Teknoloji AS,2018-01-07,2018-01-30,ACTIVE,STANDARD,INDIVIDUAL,126029,238409,0,0,0
C000157,Ceren Yildiz,dd2edab4af0a5fd63ba0,57c73c81f1a5ea63b991,1982-11-03,TR,Izmir,TR,TR,Bursa,+905522471854,ceren.yildiz.400@mail.com,Retired,Liman Ticaret Ltd,2019-12-24,2020-01-02,ACTIVE,STANDARD,INDIVIDUAL,41009,69704,0,0,0
C000158,Buse Demir,61a53432e361a48d7e61,6ff6dd6d5be809c76399,1996-06-02,TR,Istanbul,TR,TR,Adana,+905382596150,buse.demir.742@mail.com,Freelancer,Liman Yazilim Grup,2022-01-25,2022-03-03,ACTIVE,STANDARD,INDIVIDUAL,102407,670753,0,0,0
C000159,Mehmet Ozdemir,1e16bebac501f1c30ccc,9bdb3a83333b5cf08779,1984-11-02,TR,Istanbul,TR,TR,Ankara,+905694004772,mehmet.ozdemir.281@mail.com,Freelancer,Mavi Teknoloji AS,2018-02-13,2018-03-07,ACTIVE,STANDARD,INDIVIDUAL,92648,39751,0,0,0
C000160,Ece Kilic,9fb9b452c64f8d55b98b,7ed5297381e715ce9611,1990-02-13,TR,Bursa,TR,TR,Adana,+905019791030,ece.kilic.601@mail.com,Student,Delta Yazilim Holding,2023-09-14,2023-09-25,ACTIVE,STANDARD,INDIVIDUAL,11895,42413,0,0,0
C000161,Ceren Cetin,0a0f8e087cc03fd2a9da,915083e754209f6b8902,2001-08-06,TR,Adana,TR,TR,Izmir,+905046837487,ceren.cetin.180@mail.com,Retired,Nova Lojistik AS,2022-06-26,2022-07-23,ACTIVE,STANDARD,INDIVIDUAL,25445,56172,0,0,0
C000162,Emir Yildiz,c730f64f7fd15746a2bb,260b13eaa77cc187f181,1972-09-20,TR,Antalya,TR,TR,Konya,+905503706580,emir.yildiz.500@mail.com,Small Business Owner,Atlas Insaat Grup,2024-04-24,2024-05-10,ACTIVE,STANDARD,INDIVIDUAL,160336,594583,0,0,0
C000163,Artem Martin,6be410b299c1fb7fda75,401de6bce976995290fa,2002-11-28,RU,Moscow,DE,TR,Ankara,+905224174570,artem.martin.128@mail.com,Student,Nova Yazilim Grup,2019-08-07,2019-10-06,ACTIVE,STANDARD,INDIVIDUAL,17833,68382,0,0,0
C000164,Liam Hussein,056e34feb4bbdcc01639,704a0a761ed3424de820,1983-08-27,DE,Berlin,AZ,AZ,Baku,+994765824294,liam.hussein.242@mail.com,Accountant,Nova Insaat AS,2020-11-16,2020-11-27,ACTIVE,STANDARD,INDIVIDUAL,81959,489418,0,0,0
C000165,Olivia Lopez,0f25595c5cf11bb68c47,1652233f80b27d5fe41b,1972-08-22,GB,Manchester,AE,AE,Dubai,+959108636711,olivia.lopez.611@mail.com,Student,Atlas Danismanlik Ltd,2022-01-18,2022-02-28,ACTIVE,STANDARD,INDIVIDUAL,18750,120611,0,0,0
C000166,Can Aydin,490cc77bf6057c691511,4283cf89e7448cd67095,1960-02-28,TR,Istanbul,TR,TR,Izmir,+905468915302,can.aydin.37@mail.com,Retired,Nova Yazilim Grup,2024-12-02,2025-01-12,ACTIVE,STANDARD,INDIVIDUAL,26765,152386,0,0,0
C000167,Ayse Demir,cbb7302d5f8cdfd617ea,4541b3a57025caaeb7db,1996-02-08,TR,Kayseri,TR,TR,Adana,+905865835487,ayse.demir.71@mail.com,Student,Atlas Yazilim AS,2020-03-22,2020-04-28,ACTIVE,STANDARD,INDIVIDUAL,23828,12574,0,0,0
C000168,Nadia Ivanov,da78f95a0dd27f6aea2c,59395443510d08ca8ef2,1973-06-18,SA,Riyadh,DE,DE,Berlin,+491749815812,nadia.ivanov.697@mail.com,Doctor,Nova Teknoloji Grup,2022-03-08,2022-03-12,ACTIVE,BASIC,INDIVIDUAL,117386,85309,0,0,0
C000169,Ali Aydin,c5e66b9a08f48e005901,6e404a9aba9affbae863,1973-03-16,TR,Gaziantep,TR,TR,Trabzon,+905717359920,ali.aydin.398@mail.com,Sales Specialist,Anadolu Ticaret Grup,2018-08-05,2018-09-15,ACTIVE,STANDARD,INDIVIDUAL,45279,311293,0,0,0
C000170,Sofia Johnson,38f5ad0403d250ca600a,c3520128150bf03cd5ef,1965-06-24,NL,Amsterdam,AE,TR,Konya,+905857278941,sofia.johnson.213@mail.com,Software Engineer,Mavi Lojistik Holding,2022-08-26,2022-09-06,ACTIVE,ENHANCED,INDIVIDUAL,113385,11341,0,0,0
C000171,Ahmet Aydin,3e4e0bae755d7ad75f16,1454153d5fc94b71fc92,2005-12-17,TR,Antalya,TR,TR,Ankara,+905515600536,ahmet.aydin.778@mail.com,Doctor,Anadolu Teknoloji Holding,2019-09-09,2019-10-15,ACTIVE,STANDARD,INDIVIDUAL,221895,1488468,0,0,0
C000172,Ayse Demir,82b68f84a227b9b1da4f,85a735a1fedbe1fc1a9f,2005-12-21,TR,Gaziantep,TR,TR,Ankara,+905044240877,ayse.demir.712@mail.com,Freelancer,Global Enerji AS,2020-12-06,2020-12-19,ACTIVE,BASIC,INDIVIDUAL,72733,137695,0,0,0
C000173,Omer Sahin,a4e99111495fb2c6cd3d,410fadf4b1aa11cebc1b,1996-12-16,TR,Bursa,TR,TR,Antalya,+905792730349,omer.sahin.115@mail.com,Freelancer,Liman Lojistik Grup,2024-09-26,2024-11-12,DORMANT,BASIC,INDIVIDUAL,50630,228351,0,0,0
C000174,Ali Demir,d30f61cedcdef1ece46f,03a01796170f1d839d5c,1965-02-07,TR,Trabzon,TR,TR,Istanbul,+905773310957,ali.demir.503@mail.com,Retired,Zen Danismanlik Grup,2023-11-09,2024-01-01,ACTIVE,ENHANCED,INDIVIDUAL,38615,269002,0,0,0
C000175,Emir Bulut,4dcfcbe8b6182a669f1e,f11f43c6796182d3e9e7,1986-02-26,TR,Kayseri,TR,TR,Konya,+905349191170,emir.bulut.886@mail.com,Student,Delta Enerji AS,2020-01-13,2020-01-22,ACTIVE,STANDARD,INDIVIDUAL,11473,35424,0,0,0
C000176,Kerem Karaca,37bf29e02eff75134730,4096ad6d39bb2558e0cd,1963-01-22,TR,Gaziantep,TR,TR,Antalya,+905833672990,kerem.karaca.579@mail.com,Retired,Liman Insaat Grup,2018-07-26,2018-08-02,ACTIVE,ENHANCED,INDIVIDUAL,13888,18735,0,0,0
C000177,Sofia Petrov,52b51b341b2df16290b6,8fab782341ec3eba9aec,1983-03-08,AZ,Baku,AE,AE,Dubai,+868836431322,sofia.petrov.283@mail.com,Doctor,Zen Insaat Ltd,2021-11-23,2021-12-14,ACTIVE,ENHANCED,INDIVIDUAL,146234,941239,0,0,0
