account_id,customer_id,account_no,iban,account_type,account_currency,branch_code,branch_name,branch_city,swift_bic,account_open_date,account_status,opening_balance,current_balance,credit_limit,current_debt_amount
A000569,C000569,138-3574950-42,TR11353455067686206776356958,Doviz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TRHBTR2A,2018-05-29,ACTIVE,610818,12138205,264049,692272
A000570,C000570,992-9537677-96,TR96774054719173773848245370,Vadesiz,TRY,TR-004,Izmir Konak Subesi,Izmir,YAPITRIS,2022-03-18,ACTIVE,121616,561638,583239,35588
A000571,C000571,173-6985568-26,TR80008598627629143411455841,Vadeli,TRY,TR-006,Antalya Merkez Subesi,Antalya,YAPITRIS,2023-08-07,ACTIVE,341076,2118217,496515,384756
A000572,C000572,945-9069223-57,TR34687222367548841097221289,Vadesiz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TVBATR2A,2024-12-09,ACTIVE,72888,17159293,819253,592145
A000573,C000573,939-2639740-71,TR95599182810843594609024497,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,ISBKTRIS,2024-02-07,ACTIVE,327833,14017841,351844,112337
A000574,C000574,746-1884217-37,TR29842513918683186128016853,Vadesiz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TGBATRIS,2018-07-13,ACTIVE,211452,2223779,303746,186476
A000575,C000575,954-3418555-35,TR34950217926351179438004762,Vadesiz,TRY,TR-006,Antalya Merkez Subesi,Antalya,YAPITRIS,2019-10-24,ACTIVE,65764,1005078,605400,92664
A000576,C000576,221-2918850-36,TR93979373365609977109316060,Vadesiz,TRY,TR-006,Antalya Merkez Subesi,Antalya,FNNBTRIS,2021-02-28,ACTIVE,169336,1874302,282331,425813
A000577,C000577,945-9309328-50,TR99779045400779623571284700,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TCZBTR2A,2023-07-04,ACTIVE,86191,1147662,230044,225853
A000578,C000578,974-8261720-53,TR89349185419123054766345004,Doviz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,AKBKTRIS,2024-10-17,ACTIVE,125509,18692567,643607,73866
A000579,C000579,712-6449717-76,TR41229961574583234031265393,Vadesiz,TRY,TR-006,Antalya Merkez Subesi,Antalya,ISBKTRIS,2021-11-10,ACTIVE,83253,2011997,73521,162015
A000580,C000580,255-1752597-11,TR18311096305149011522400126,Vadeli,TRY,TR-004,Izmir Konak Subesi,Izmir,YAPITRIS,2020-08-26,ACTIVE,113259,3052752,168548,133671
A000581,C000581,581-2445416-73,TR80247256078682422391151002,Doviz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TGBATRIS,2019-02-23,ACTIVE,32889,3432321,139393,51617
A000582,C000582,820-4996416-43,TR69172199098500978815296032,Doviz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,FNNBTRIS,2024-01-07,ACTIVE,326468,2562148,567551,329426
A000583,C000583,433-6443320-29,TR65908160557219558855330206,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TRHBTR2A,2021-07-24,ACTIVE,207447,1173179,356344,336982
A000584,C000584,269-1336102-15,TR91963395637938420448260009,Doviz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,FNNBTRIS,2023-01-17,ACTIVE,65457,1219023,212082,208368
A000585,C000585,648-9324041-30,TR77696424721517560957533485,Doviz,TRY,TR-006,Antalya Merkez Subesi,Antalya,FNNBTRIS,2022-07-08,ACTIVE,26054,3123975,119688,70540
A000586,C000586,221-7262313-15,TR74765377595384468666161245,Vadeli,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TGBATRIS,2022-12-19,ACTIVE,95155,10387785,291858,137207
A000587,C000587,682-2085916-90,TR32825638626647414537492032,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TGBATRIS,2019-08-17,ACTIVE,165785,2298283,156240,45378
A000588,C000588,959-7510288-88,TR62352264779929727796453611,Doviz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,AKBKTRIS,2024-10-15,ACTIVE,144398,2530588,327906,174952
A000589,C000589,382-3879927-90,TR91460558867686837521822525,Doviz,USD,TR-001,Istanbul Levent Subesi,Istanbul,TGBATRIS,2018-07-18,ACTIVE,236989,25230685,299507,175617
A000590,C000590,687-8038383-20,TR44083136076715393300552797,Vadesiz,TRY,TR-004,Izmir Konak Subesi,Izmir,YAPITRIS,2023-02-24,ACTIVE,178639,5698543,521015,595594
A000591,C000591,658-9060872-48,TR29359595575796253583027983,Vadeli,TRY,TR-001,Istanbul Levent Subesi,Istanbul,TGBATRIS,2019-05-25,ACTIVE,67629,5121382,125667,25316
A000592,C000592,947-2698180-35,TR36734649107943540571239640,Doviz,TRY,TR-004,Izmir Konak Subesi,Izmir,AKBKTRIS,2019-01-26,ACTIVE,486988,-112343,294126,297609
A000593,C000593,997-3620308-83,TR79699031282107404765050018,Vadesiz,TRY,TR-006,Antalya Merkez Subesi,Antalya,TCZBTR2A,2020-07-31,REVIEW,31509,382921,44563,25550
A000594,C000594,150-7596324-37,TR39499289818726475191094131,Vadesiz,EUR,TR-001,Istanbul Levent Subesi,Istanbul,YAPITRIS,2020-05-27,ACTIVE,126307,91428976,487164,405842
A000595,C000595,714-9586324-24,TR16337922566397259513740788,Doviz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,ISBKTRIS,2023-03-20,ACTIVE,246190,6809877,515182,31448
A000596,C000596,644-5096724-64,TR58162194244327419319683993,Vadeli,TRY,TR-006,Antalya Merkez Subesi,Antalya,ISBKTRIS,2021-03-15,ACTIVE,126032,6925541,189989,271438
A000597,C000597,271-3342554-72,TR68230235302226104909316153,Vadesiz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TVBATR2A,2020-06-19,ACTIVE,696605,22082018,804148,979007
A000598,C000598,885-8200809-54,TR93258808129244438192431636,Vadeli,TRY,TR-001,Istanbul Levent Subesi,Istanbul,ISBKTRIS,2024-02-27,ACTIVE,453457,11087499,511277,306535
A000599,C000599,488-7332633-14,TR10981130981686968519270790,Vadeli,TRY,TR-005,Bursa Nilufer Subesi,Bursa,FNNBTRIS,2023-01-14,ACTIVE,240680,19192505,534365,332407
A000600,C000600,781-4010515-89,TR74961770001694602495244256,Vadeli,TRY,TR-005,Bursa Nilufer Subesi,Bursa,AKBKTRIS,2023-01-23,ACTIVE,94761,1786923,173609,116
A000601,C000601,230-5763614-37,TR72947633519238136435441350,Vadeli,EUR,TR-005,Bursa Nilufer Subesi,Bursa,TVBATR2A,2024-07-21,ACTIVE,14479,9655969,48926,110049
A000602,C000602,963-7714414-42,TR91393647660031463070030211,Vadesiz,TRY,TR-006,Antalya Merkez Subesi,Antalya,TGBATRIS,2024-12-11,ACTIVE,38193,1169297,168675,109290
A000603,C000603,220-7935247-84,TR99191237172735675812461553,Vadesiz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,TCZBTR2A,2023-09-12,ACTIVE,145777,3320681,274751,270332
A000604,C000604,571-4438891-79,TR19928209043871530771940831,Doviz,TRY,TR-004,Izmir Konak Subesi,Izmir,TRHBTR2A,2018-09-04,ACTIVE,323303,4460663,253014,448568
A000605,C000605,260-1291859-28,TR98401408372340394896941545,Vadeli,TRY,TR-005,Bursa Nilufer Subesi,Bursa,AKBKTRIS,2018-03-29,ACTIVE,391141,8128866,572181,40604
A000606,C000606,120-8508936-81,TR49060352832159048276404882,Doviz,TRY,TR-006,Antalya Merkez Subesi,Antalya,FNNBTRIS,2019-04-22,ACTIVE,157504,9273209,214151,40466
A000607,C000607,914-2183947-53,TR22890750433316700640009175,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TCZBTR2A,2020-04-15,ACTIVE,75364,5014795,169786,107253
A000608,C000608,738-5100441-73,TR46652806240906547412622813,Vadeli,TRY,TR-004,Izmir Konak Subesi,Izmir,ISBKTRIS,2024-12-03,ACTIVE,65304,9777930,450953,269881
A000609,C000609,390-8257990-74,TR52241264073493464284934035,Vadeli,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,ISBKTRIS,2020-12-02,ACTIVE,53501,7483187,333387,163261
A000610,C000610,426-2660740-32,TR82014845089355566447312409,Vadeli,TRY,TR-005,Bursa Nilufer Subesi,Bursa,YAPITRIS,2024-08-28,ACTIVE,46821,7227161,365663,267627
A000611,C000611,210-5494356-97,TR79277513745663798116141066,Doviz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TGBATRIS,2024-12-15,ACTIVE,232985,-102855,349028,205091
A000612,C000612,267-6831617-93,TR94751587801370439210254151,Vadeli,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,YAPITRIS,2018-11-11,ACTIVE,102295,37347,97549,91416
A000613,C000613,151-2662072-68,TR36012836517690885186918194,Vadeli,TRY,TR-001,Istanbul Levent Subesi,Istanbul,YAPITRIS,2024-04-06,ACTIVE,142572,6170220,145175,51666
A000614,C000614,718-7928748-92,TR56888571213852359974352612,Vadeli,TRY,TR-001,Istanbul Levent Subesi,Istanbul,ISBKTRIS,2019-04-15,ACTIVE,70569,565774,431475,517941
A000615,C000615,779-1702976-92,TR32588565837589422060975184,Vadeli,TRY,TR-006,Antalya Merkez Subesi,Antalya,TRHBTR2A,2022-02-07,ACTIVE,179241,6694048,389107,358197
A000616,C000616,167-6537350-15,TR40231827894861168877920041,Doviz,TRY,TR-004,Izmir Konak Subesi,Izmir,YAPITRIS,2018-03-20,ACTIVE,398505,5127703,901378,674386
A000617,C000617,225-5757851-12,TR90741514627071020394664054,Vadeli,TRY,TR-006,Antalya Merkez Subesi,Antalya,AKBKTRIS,2020-07-12,ACTIVE,190247,1242684,101836,56308
A000618,C000618,572-6606913-77,TR38201158086259032543511377,Vadesiz,TRY,TR-006,Antalya Merkez Subesi,Antalya,ISBKTRIS,2021-07-03,ACTIVE,122535,24141022,723129,184470
A000619,C000619,233-3212634-78,TR80388780528987682516933140,Vadeli,USD,TR-004,Izmir Konak Subesi,Izmir,ISBKTRIS,2022-12-19,ACTIVE,51157,61793955,333517,200775
A000620,C000620,483-4971218-24,TR44652717571853183532028923,Vadesiz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TVBATR2A,2019-05-04,ACTIVE,139242,12808342,773738,320237
A000621,C000621,403-6705677-93,TR94388522626263828598375364,Vadesiz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TRHBTR2A,2019-01-11,ACTIVE,393865,4095581,178153,289357
A000622,C000622,775-3685232-53,TR64229228634620048689441711,Doviz,TRY,TR-006,Antalya Merkez Subesi,Antalya,ISBKTRIS,2019-07-28,ACTIVE,141164,6900629,250069,309320
A000623,C000623,437-9682869-31,TR30688182322378202054748114,Vadeli,TRY,TR-001,Istanbul Levent Subesi,Istanbul,TCZBTR2A,2018-11-09,ACTIVE,254262,6692546,318200,30546
A000624,C000624,269-8453500-20,TR92604951454083206607621428,Vadeli,TRY,TR-004,Izmir Konak Subesi,Izmir,TGBATRIS,2020-04-23,ACTIVE,149665,4824669,173660,193820
A000625,C000625,976-6864660-31,TR54269576808723475313620636,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TVBATR2A,2023-10-05,ACTIVE,132121,2829677,420473,311706
A000626,C000626,816-4458349-76,TR65297375611663919051480255,Doviz,TRY,TR-006,Antalya Merkez Subesi,Antalya,TGBATRIS,2022-03-15,ACTIVE,150774,7177999,154114,56292
A000627,C000627,658-9644101-35,TR71000158168621363582124862,Doviz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TGBATRIS,2018-04-17,ACTIVE,259461,76206,646026,101164
A000628,C000628,370-1567879-88,TR36238065005988802432510628,Vadeli,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TRHBTR2A,2022-01-04,ACTIVE,97565,8027,81817,122574
A000629,C000629,881-7228814-91,TR16131293633988507919269600,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TGBATRIS,2024-11-27,ACTIVE,126564,4139162,361366,342025
A000630,C000630,142-5053577-79,TR16836556303619894280274613,Vadesiz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,FNNBTRIS,2018-07-16,ACTIVE,120333,3511583,150330,72046
A000631,C000631,431-8135393-20,TR44484547788851126038148729,Doviz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,TGBATRIS,2018-11-12,ACTIVE,45774,4540168,203972,154076
A000632,C000632,474-9187911-89,TR36564730969317605270512532,Vadeli,TRY,TR-005,Bursa Nilufer Subesi,Bursa,YAPITRIS,2018-08-16,ACTIVE,25690,1710490,30768,27173
A000633,C000633,552-7016256-88,TR20132556138418664229709409,Vadeli,TRY,TR-005,Bursa Nilufer Subesi,Bursa,ISBKTRIS,2020-12-29,ACTIVE,241010,1313621,154969,124673
A000634,C000634,910-1263537-20,TR99145064892252778892499431,Doviz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,YAPITRIS,2021-05-23,ACTIVE,212623,4397493,171763,123552
A000635,C000635,545-7262838-73,TR25891289739876230291855137,Vadeli,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TRHBTR2A,2019-03-26,ACTIVE,169755,4566609,189940,57172
A000636,C000636,879-8088543-34,TR91873609650706302703173344,Vadeli,USD,TR-006,Antalya Merkez Subesi,Antalya,ISBKTRIS,2024-04-19,ACTIVE,35204,31905249,254119,70120
A000637,C000637,289-4020081-52,TR14130727580513834581236676,Vadeli,TRY,TR-004,Izmir Konak Subesi,Izmir,AKBKTRIS,2019-06-07,ACTIVE,446544,2626181,561288,524945
A000638,C000638,767-4731400-55,TR29390246235644894396677682,Vadesiz,TRY,TR-006,Antalya Merkez Subesi,Antalya,TVBATR2A,2019-12-12,ACTIVE,25430,1831208,22587,508
A000639,C000639,786-1700827-96,TR95899319182702973853312194,Vadeli,EUR,TR-005,Bursa Nilufer Subesi,Bursa,FNNBTRIS,2018-08-21,ACTIVE,169794,33770767,132800,381821
A000640,C000640,199-2464082-90,TR51135021481548733738724253,Doviz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TRHBTR2A,2020-04-24,ACTIVE,352035,5497929,355032,250685
A000641,C000641,634-9684250-28,TR30307516983348253724536146,Vadeli,TRY,TR-004,Izmir Konak Subesi,Izmir,FNNBTRIS,2020-02-09,ACTIVE,58552,1105759,285761,102445
A000642,C000642,886-5750992-38,TR75105022701700566443817213,Vadesiz,TRY,TR-006,Antalya Merkez Subesi,Antalya,YAPITRIS,2023-06-27,ACTIVE,23940,861286,99531,7062
A000643,C000643,877-2678697-42,TR17563818115324819497911783,Vadeli,TRY,TR-006,Antalya Merkez Subesi,Antalya,ISBKTRIS,2019-08-02,ACTIVE,38567,1838045,80245,24708
A000644,C000644,699-7401441-64,TR82266549922699558379424811,Vadeli,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TCZBTR2A,2021-03-17,ACTIVE,77717,2011984,115638,160015
A000645,C000645,952-5832696-86,TR28145268606841209287993315,Vadeli,USD,TR-004,Izmir Konak Subesi,Izmir,TRHBTR2A,2024-05-07,ACTIVE,327870,43216958,238041,290294
A000646,C000646,641-2080710-16,TR10190874399409658724373419,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,ISBKTRIS,2021-04-07,ACTIVE,216253,10389460,348741,370418
A000647,C000647,244-5154450-49,TR85663585240223023933375998,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,FNNBTRIS,2024-07-26,ACTIVE,78375,-66873,267994,231982
A000648,C000648,452-8767420-85,TR14271680950173286232964783,Doviz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TVBATR2A,2020-06-27,ACTIVE,112972,2279241,252353,145076
A000649,C000649,377-8882832-79,TR24974575514538415209928371,Vadeli,EUR,TR-001,Istanbul Levent Subesi,Istanbul,TCZBTR2A,2021-03-15,ACTIVE,71025,12009140,63946,108439
A000650,C000650,924-8407324-54,TR27298088775175099363350598,Vadesiz,TRY,TR-006,Antalya Merkez Subesi,Antalya,AKBKTRIS,2021-08-13,ACTIVE,374202,13338631,692664,2576
A000651,C000651,560-8838146-71,TR34315654943580448843005375,Vadesiz,TRY,TR-004,Izmir Konak Subesi,Izmir,AKBKTRIS,2018-09-17,ACTIVE,55895,9004045,139456,250531
A000652,C000652,292-1627049-24,TR63495860265294318009570086,Vadeli,USD,TR-006,Antalya Merkez Subesi,Antalya,TRHBTR2A,2020-05-09,ACTIVE,17269,10745259,17673,15699
A000653,C000653,103-6613491-38,TR95037942463580672057636908,Doviz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,YAPITRIS,2021-01-16,ACTIVE,58035,36850,270588,115257
A000654,C000654,163-9178310-82,TR32864369192120836471241366,Doviz,TRY,TR-006,Antalya Merkez Subesi,Antalya,FNNBTRIS,2021-04-22,ACTIVE,39147,8239560,208674,6759
A000655,C000655,646-9074992-25,TR56804443963611022218181856,Vadesiz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TVBATR2A,2024-05-11,ACTIVE,125803,10360768,257615,162259
A000656,C000656,224-6967394-48,TR81598930657465927663176489,Doviz,TRY,TR-004,Izmir Konak Subesi,Izmir,ISBKTRIS,2018-05-22,DORMANT,62577,1906080,62062,23708
A000657,C000657,928-9896300-90,TR95129710606029227656972049,Vadesiz,TRY,TR-006,Antalya Merkez Subesi,Antalya,TVBATR2A,2021-03-14,DORMANT,80545,4830318,159520,74804
A000658,C000658,943-9257418-82,TR42344410915696202634881272,Doviz,TRY,TR-004,Izmir Konak Subesi,Izmir,FNNBTRIS,2024-01-24,ACTIVE,195099,1491329,191620,86534
A000659,C000659,164-2551409-66,TR51044571699118140583939167,Doviz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,YAPITRIS,2022-06-10,ACTIVE,37043,4032086,207047,97684
A000660,C000660,475-6359375-69,TR18664217196870354382138182,Vadesiz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,YAPITRIS,2022-12-07,ACTIVE,728534,-302374,745976,765960
A000661,C000661,168-6402685-66,TR85229024481631341806169417,Vadeli,TRY,TR-004,Izmir Konak Subesi,Izmir,TCZBTR2A,2020-05-18,ACTIVE,338070,7036760,349699,36395
A000662,C000662,718-7332066-34,TR19047732793823154950212487,Vadesiz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,ISBKTRIS,2022-12-02,ACTIVE,38531,4428157,210979,39415
A000663,C000663,948-6318601-51,TR54663021724472225901659022,Vadesiz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,YAPITRIS,2018-01-14,ACTIVE,149145,1555204,246841,86884
A000664,C000664,302-2099974-97,TR78285264439463229500080139,Vadesiz,TRY,TR-004,Izmir Konak Subesi,Izmir,TVBATR2A,2022-03-27,ACTIVE,29039,2125880,73838,5808
A000665,C000665,684-7454396-88,TR26903894808302394574473827,Doviz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TCZBTR2A,2020-09-30,ACTIVE,203650,20572367,668706,498490
A000666,C000666,529-2127211-39,TR83244321519078622720497976,Doviz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TGBATRIS,2019-12-30,ACTIVE,37715,4632424,212197,122151
A000667,C000667,534-1158552-35,TR25935109505616070412238713,Doviz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TCZBTR2A,2021-08-10,ACTIVE,236556,16377772,637166,536249
A000668,C000668,193-5517784-15,TR72458204432367333386140257,Doviz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,TVBATR2A,2024-08-18,ACTIVE,316492,2017414,524373,485205
A000669,C000669,119-7043017-46,TR20327739418647666468121003,Doviz,TRY,TR-006,Antalya Merkez Subesi,Antalya,AKBKTRIS,2022-07-13,ACTIVE,372823,3248500,347973,213362
A000670,C000670,148-1948217-26,TR62374481605287632178490986,Vadeli,TRY,TR-003,Ankara Cankaya Subesi,Ankara,FNNBTRIS,2019-06-08,ACTIVE,35074,3913135,138583,254325
A000671,C000671,193-2866420-86,TR16280679441170096773030230,Vadesiz,TRY,TR-006,Antalya Merkez Subesi,Antalya,AKBKTRIS,2020-10-26,ACTIVE,219000,9582814,679436,672631
A000672,C000672,568-3241042-86,TR23173702946490531365882010,Doviz,USD,TR-004,Izmir Konak Subesi,Izmir,AKBKTRIS,2022-07-17,ACTIVE,106061,13248954,139189,15917
A000673,C000673,911-7221374-12,TR70410911936523474459057319,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TVBATR2A,2022-09-17,ACTIVE,53027,3068371,104755,77842
A000674,C000674,565-1428811-37,TR60583538400351996937971123,Doviz,TRY,TR-006,Antalya Merkez Subesi,Antalya,FNNBTRIS,2018-08-20,ACTIVE,198707,9238101,587574,441744
A000675,C000675,570-7078586-48,TR96925882434934807891546755,Doviz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,ISBKTRIS,2021-07-03,ACTIVE,29001,548543,127619,132160
A000676,C000676,752-3539702-76,TR48641284787456186923943354,Vadesiz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,AKBKTRIS,2023-04-01,ACTIVE,310517,6437097,255063,56197
A000677,C000677,736-2631755-69,TR52705972795859561370481439,Vadeli,TRY,TR-004,Izmir Konak Subesi,Izmir,TRHBTR2A,2019-11-10,ACTIVE,71189,1049801,403829,332879
A000678,C000678,238-4524145-78,TR84189199449641019932099844,Vadeli,TRY,TR-001,Istanbul Levent Subesi,Istanbul,TCZBTR2A,2020-11-11,ACTIVE,180041,7562249,230928,47951
A000679,C000679,380-2661844-73,TR23620098131596451096243202,Doviz,TRY,TR-004,Izmir Konak Subesi,Izmir,YAPITRIS,2022-12-12,ACTIVE,89863,920729,236542,101999
A000680,C000680,143-5308718-14,TR35266591576766849098245570,Doviz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,AKBKTRIS,2022-01-10,ACTIVE,507557,4682636,724759,1120527
A000681,C000681,274-1855292-36,TR18692860389886036459833692,Doviz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,FNNBTRIS,2018-09-01,ACTIVE,59183,1319269,75774,1586
A000682,C000682,399-9960722-48,TR64819451854279962913910944,Doviz,TRY,TR-004,Izmir Konak Subesi,Izmir,YAPITRIS,2020-03-28,ACTIVE,229797,8599157,161567,420423
A000683,C000683,865-2081394-31,TR11888241248865243697920040,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,ISBKTRIS,2024-04-06,ACTIVE,306088,5021213,363177,386076
A000684,C000684,880-3908077-99,TR35050651637463102048734708,Doviz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,AKBKTRIS,2020-01-13,ACTIVE,35849,-15948,214002,69974
A000685,C000685,940-1638244-93,TR34470945926842460623504774,Doviz,USD,TR-005,Bursa Nilufer Subesi,Bursa,AKBKTRIS,2022-09-14,ACTIVE,228790,55757742,789789,693135
A000686,C000686,198-7005922-49,TR27378308799543716507893286,Vadeli,EUR,TR-005,Bursa Nilufer Subesi,Bursa,YAPITRIS,2024-05-19,ACTIVE,153034,102128699,995002,736438
A000687,C000687,963-4156906-70,TR41114699575304337386592727,Vadesiz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,ISBKTRIS,2022-12-04,ACTIVE,90176,11260515,173275,93285
A000688,C000688,730-3103815-70,TR89851244453899210276703652,Doviz,TRY,TR-006,Antalya Merkez Subesi,Antalya,TCZBTR2A,2023-08-05,ACTIVE,121044,3424606,383211,295636
A000689,C000689,215-5213223-93,TR30103382776020525194035530,Vadesiz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TRHBTR2A,2019-09-06,ACTIVE,419124,-511095,1012485,1232573
A000690,C000690,839-1746462-52,TR41407713390023533730523215,Vadesiz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,TCZBTR2A,2022-10-21,ACTIVE,911304,18881616,1496469,372717
A000691,C000691,907-4167263-44,TR58649817208561967553689275,Vadeli,TRY,TR-006,Antalya Merkez Subesi,Antalya,YAPITRIS,2021-04-22,ACTIVE,211336,17505802,472724,5261
A000692,C000692,179-7689695-23,TR93861667951608674554875298,Doviz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,FNNBTRIS,2024-10-15,ACTIVE,55480,2934793,384643,295803
A000693,C000693,127-8290571-81,TR32234645717751465042032750,Vadesiz,TRY,TR-006,Antalya Merkez Subesi,Antalya,TVBATR2A,2021-10-03,ACTIVE,96968,32940,512448,450972
A000694,C000694,761-3724196-96,TR51064568776673533189839625,Doviz,TRY,TR-006,Antalya Merkez Subesi,Antalya,YAPITRIS,2022-01-07,ACTIVE,340232,10218772,991030,728127
A000695,C000695,924-1195026-88,TR18762696090691645801701838,Vadeli,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TGBATRIS,2022-10-28,ACTIVE,34695,2787006,64073,40868
A000696,C000696,567-7973790-82,TR66122068750736053489534321,Vadeli,TRY,TR-006,Antalya Merkez Subesi,Antalya,AKBKTRIS,2024-08-28,ACTIVE,300917,1963065,423864,455866
A000697,C000697,228-7132432-17,TR28976682588626028953273334,Vadeli,EUR,TR-004,Izmir Konak Subesi,Izmir,TGBATRIS,2018-03-08,ACTIVE,72209,44029648,383210,717135
A000698,C000698,514-3533592-10,TR42586387260406100133411135,Vadesiz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,ISBKTRIS,2022-04-17,ACTIVE,274547,6236472,374739,375202
A000699,C000699,264-5352242-80,TR97806414733926067855000321,Vadesiz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,TVBATR2A,2024-10-24,ACTIVE,135319,2820357,96987,202415
A000700,C000700,217-6904188-12,TR15304162671267317286128265,Doviz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TCZBTR2A,2018-04-05,ACTIVE,149404,16819776,815822,387873
A000701,C000701,617-1182413-33,TR55113011200485190031606796,Vadesiz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,YAPITRIS,2021-01-27,ACTIVE,109966,110360,89885,158550
A000702,C000702,926-3197397-58,TR89377569454899613058960458,Vadesiz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TCZBTR2A,2018-05-25,ACTIVE,24912,440237,32608,94049
A000703,C000703,636-8026647-31,TR45954101476136196025099367,Vadesiz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,AKBKTRIS,2018-04-01,ACTIVE,35503,218916,57143,32958
A000704,C000704,566-3581795-90,TR12228515937888800772418342,Vadesiz,TRY,TR-006,Antalya Merkez Subesi,Antalya,TVBATR2A,2019-03-12,ACTIVE,155174,271708,239224,182284
A000705,C000705,285-1952275-15,TR86436526056483829325477904,Vadesiz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TCZBTR2A,2019-01-29,ACTIVE,289225,2649190,517332,460121
A000706,C000706,755-3957074-18,TR11413064496148852676388291,Doviz,TRY,TR-006,Antalya Merkez Subesi,Antalya,FNNBTRIS,2021-08-26,ACTIVE,51972,496090,65437,122461
A000707,C000707,255-7383101-88,TR38990666864722226541355235,Vadesiz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TGBATRIS,2021-08-24,ACTIVE,104421,6652493,174950,164126
A000708,C000708,740-3585809-19,TR39226706993856633975165226,Vadeli,USD,TR-005,Bursa Nilufer Subesi,Bursa,AKBKTRIS,2020-01-03,ACTIVE,153546,30829222,248641,277305
A000709,C000709,481-4430232-65,TR64761925803151424688487944,Vadeli,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TRHBTR2A,2020-03-02,DORMANT,92474,9850268,238623,488580
A000710,C000710,962-3385069-55,TR18273093371816708718873431,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TCZBTR2A,2021-06-06,ACTIVE,186474,5964566,524656,19950
A000711,C000711,730-2517779-24,TR31205446038427206081266817,Vadesiz,TRY,TR-004,Izmir Konak Subesi,Izmir,TCZBTR2A,2024-04-18,ACTIVE,186108,4470964,248048,107071
